country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source
Belgium,BE,2021-W16,national,BE,Belgium,24423,311363,11617623,2680.0921324439605,7.843899243005752,TESSy COVID-19
Belgium,BE,2021-W17,national,BE,Belgium,20783,332183,11617623,2859.302630150763,6.256491151,TESSy COVID-19
Belgium,BE,2021-W18,national,BE,Belgium,20975,370831,11617623,3191.969648180183,5.656215364950611,TESSy COVID-19
Belgium,BE,2021-W19,national,BE,Belgium,14649,295024,11617623,2539.452347524102,4.965358750474538,TESSy COVID-19
Belgium,BE,2021-W20,national,BE,Belgium,16999,NA,11617623,NA,NA,NA
Belgium,BE,2021-W21,national,BE,Belgium,12179,NA,11617623,NA,NA,NA
Belgium,BE,2021-W22,national,BE,Belgium,9065,NA,11617623,NA,NA,NA
Belgium,BE,2021-W23,national,BE,Belgium,5261,NA,11617623,NA,NA,NA
Belgium,BE,2021-W24,national,BE,Belgium,3006,NA,11617623,NA,NA,NA
Belgium,BE,2021-W25,national,BE,Belgium,2416,NA,11617623,NA,NA,NA
Belgium,BE,2021-W26,national,BE,Belgium,4070,NA,11617623,NA,NA,NA
Belgium,BE,2021-W27,national,BE,Belgium,7513,NA,11617623,NA,NA,NA
Belgium,BE,2021-W28,national,BE,Belgium,9541,NA,11617623,NA,NA,NA
Belgium,BE,2021-W29,national,BE,Belgium,10388,NA,11617623,NA,NA,NA
Belgium,BE,2021-W30,national,BE,Belgium,11283,NA,11617623,NA,NA,NA
Belgium,BE,2021-W31,national,BE,Belgium,12242,NA,11617623,NA,NA,NA
Belgium,BE,2021-W32,national,BE,Belgium,13352,NA,11617623,NA,NA,NA
Belgium,BE,2021-W33,national,BE,Belgium,13831,NA,11617623,NA,NA,NA
Belgium,BE,2021-W34,national,BE,Belgium,14116,NA,11617623,NA,NA,NA
Belgium,BE,2021-W35,national,BE,Belgium,13761,NA,11617623,NA,NA,NA
Belgium,BE,2021-W36,national,BE,Belgium,13760,NA,11617623,NA,NA,NA
Belgium,BE,2021-W37,national,BE,Belgium,14475,NA,11617623,NA,NA,NA
Belgium,BE,2021-W38,national,BE,Belgium,13647,NA,11617623,NA,NA,NA
Belgium,BE,2021-W39,national,BE,Belgium,13316,NA,11617623,NA,NA,NA
Belgium,BE,2021-W40,national,BE,Belgium,14922,NA,11617623,NA,NA,NA
Belgium,BE,2021-W41,national,BE,Belgium,22871,NA,11617623,NA,NA,NA
Belgium,BE,2021-W42,national,BE,Belgium,40000,NA,11617623,NA,NA,NA
Belgium,BE,2021-W43,national,BE,Belgium,54823,NA,11617623,NA,NA,NA
Belgium,BE,2021-W44,national,BE,Belgium,57829,NA,11617623,NA,NA,NA
Belgium,BE,2021-W45,national,BE,Belgium,73690,NA,11617623,NA,NA,NA
Belgium,BE,2021-W46,national,BE,Belgium,113029,NA,11617623,NA,NA,NA
Belgium,BE,2021-W47,national,BE,Belgium,125774,NA,11617623,NA,NA,NA
Belgium,BE,2021-W48,national,BE,Belgium,117316,NA,11617623,NA,NA,NA
Belgium,BE,2021-W49,national,BE,Belgium,88873,NA,11617623,NA,NA,NA
Belgium,BE,2021-W50,national,BE,Belgium,57114,NA,11617623,NA,NA,NA
Belgium,BE,2021-W51,national,BE,Belgium,45149,NA,11617623,NA,NA,NA
Belgium,BE,2021-W52,national,BE,Belgium,77857,NA,11617623,NA,NA,NA
Belgium,BE,2022-W01,national,BE,Belgium,155825,602891,11617623,5189.452265751781,25.846297257713253,TESSy COVID-19
Belgium,BE,2022-W02,national,BE,Belgium,198814,604482,11617623,5203.146977656273,32.88997852706946,TESSy COVID-19
Belgium,BE,2022-W03,national,BE,Belgium,351698,810652,11617623,6977.778501,43.384584260570506,TESSy COVID-19
Belgium,BE,2022-W04,national,BE,Belgium,318852,774125,11617623,6663.368229456232,41.18869691587276,TESSy COVID-19
Belgium,BE,2022-W05,national,BE,Belgium,185904,532413,11617623,4582.804934,34.917254086583164,TESSy COVID-19
Belgium,BE,2022-W06,national,BE,Belgium,101740,375545,11617623,3232.5459347406954,27.091293986073573,TESSy COVID-19
Belgium,BE,2022-W07,national,BE,Belgium,63181,302674,11617623,2605.3005851541234,20.874273971335498,TESSy COVID-19
Belgium,BE,2022-W08,national,BE,Belgium,44836,263619,11617623,2269.130268730531,17.007878794775795,TESSy COVID-19
Belgium,BE,2022-W09,national,BE,Belgium,44611,228176,11617623,1964.0506496036237,19.55113596521983,TESSy COVID-19
Belgium,BE,2022-W10,national,BE,Belgium,57255,243906,11617623,2099.448398351367,23.47420727657376,TESSy COVID-19
Belgium,BE,2022-W11,national,BE,Belgium,71953,268546,11617623,2311.539977,26.793547474175746,TESSy COVID-19
Belgium,BE,2022-W12,national,BE,Belgium,78607,270162,11617623,2325.449879032914,29.096245956130026,TESSy COVID-19
Belgium,BE,2022-W13,national,BE,Belgium,71597,272051,11617623,2341.70966,26.317491940849326,TESSy COVID-19
Belgium,BE,2022-W14,national,BE,Belgium,62839,218341,11617623,1879.3947780884266,28.780210771224827,TESSy COVID-19
Belgium,BE,2022-W15,national,BE,Belgium,52575,169067,11617623,1455.2632668489932,31.09713900406348,TESSy COVID-19
Belgium,BE,2022-W16,national,BE,Belgium,40215,142034,11617623,1222.5736710512986,28.31364321218863,TESSy COVID-19
Belgium,BE,2022-W17,national,BE,Belgium,32666,133880,11617623,1152.3871965891817,24.399462204959665,TESSy COVID-19
Belgium,BE,2022-W18,national,BE,Belgium,30760,136602,11617623,1175.8171185276024,22.517971918419935,TESSy COVID-19
Belgium,BE,2022-W19,national,BE,Belgium,24790,126923,11617623,1092.504034603292,19.531526988804234,TESSy COVID-19
Belgium,BE,2022-W20,national,BE,Belgium,16120,104637,11617623,900.6747765872589,15.40564045223009,TESSy COVID-19
Belgium,BE,2022-W21,national,BE,Belgium,9136,73541,11617623,633.0124501371752,12.423002134863545,TESSy COVID-19
Belgium,BE,2022-W22,national,BE,Belgium,11383,79239,11617623,682.0586276555885,14.365400875831346,TESSy COVID-19
Belgium,BE,2022-W23,national,BE,Belgium,13507,71083,11617623,611.8549379679475,19.001730371537498,TESSy COVID-19
Belgium,BE,2022-W24,national,BE,Belgium,20104,80324,11617623,691.3978875024607,25.028634032169712,TESSy COVID-19
Belgium,BE,2022-W25,national,BE,Belgium,28191,100290,11617623,863.2574839,28.10948250074783,TESSy COVID-19
Belgium,BE,2022-W26,national,BE,Belgium,40430,139430,11617623,1200.159447418805,28.996629132898228,TESSy COVID-19
Belgium,BE,2022-W27,national,BE,Belgium,54886,153314,11617623,1319.667543007722,35.799731270464534,TESSy COVID-19
Belgium,BE,2022-W28,national,BE,Belgium,48062,140518,11617623,1209.5245301039636,34.203447245192784,TESSy COVID-19
Belgium,BE,2022-W29,national,BE,Belgium,29369,97548,11617623,839.6554097167725,30.107229261491778,TESSy COVID-19
Belgium,BE,2022-W30,national,BE,Belgium,26917,95144,11617623,818.9627086366979,28.290801311695954,TESSy COVID-19
Belgium,BE,2022-W31,national,BE,Belgium,19476,75376,11617623,648.8074195556183,25.83846317130121,TESSy COVID-19
Belgium,BE,2022-W32,national,BE,Belgium,14945,62498,11617623,537.9585824053681,23.91276520848667,TESSy COVID-19
Belgium,BE,2022-W33,national,BE,Belgium,11634,52903,11617623,455.36853795307354,21.99119142581706,TESSy COVID-19
Belgium,BE,2022-W34,national,BE,Belgium,10688,52878,11617623,455.1533476340212,20.21256477173872,TESSy COVID-19
Belgium,BE,2022-W35,national,BE,Belgium,10443,56391,11617623,485.39189126725836,18.518912592434962,TESSy COVID-19
Belgium,BE,2022-W36,national,BE,Belgium,11339,59910,11617623,515.6820805770682,18.926723418461023,TESSy COVID-19
Belgium,BE,2022-W37,national,BE,Belgium,13099,70007,11617623,602.5931466359341,18.710986044252717,TESSy COVID-19
Belgium,BE,2022-W38,national,BE,Belgium,16166,83210,11617623,716.2394579338647,19.427953370989062,TESSy COVID-19
Belgium,BE,2022-W39,national,BE,Belgium,20210,89770,11617623,772.7053976532032,22.513089005235603,TESSy COVID-19
Belgium,BE,2022-W40,national,BE,Belgium,22101,93126,11617623,801.5925460827916,23.732362605502225,TESSy COVID-19
Belgium,BE,2022-W41,national,BE,Belgium,18781,86301,11617623,742.8455889814982,21.762204377701302,TESSy COVID-19
Belgium,BE,2022-W42,national,BE,Belgium,12814,67678,11617623,582.5460165130165,18.93377463873046,TESSy COVID-19
Belgium,BE,2022-W43,national,BE,Belgium,7792,52480,11617623,451.72751775470766,14.847560975609756,TESSy COVID-19
Belgium,BE,2022-W44,national,BE,Belgium,4576,37474,11617623,322.56168064672096,12.21113305224956,TESSy COVID-19
Belgium,BE,2022-W45,national,BE,Belgium,4488,38824,11617623,334.1819578755482,11.559859880486297,TESSy COVID-19
Belgium,BE,2022-W46,national,BE,Belgium,5289,42554,11617623,366.2883534781599,12.428913850636837,TESSy COVID-19
Belgium,BE,2022-W47,national,BE,Belgium,6788,47757,11617623,411.07376267933637,14.213623133781436,TESSy COVID-19
Belgium,BE,2022-W48,national,BE,Belgium,8229,52601,11617623,452.76903889892105,15.644189273968175,TESSy COVID-19
Belgium,BE,2022-W49,national,BE,Belgium,9952,60903,11617623,524.2294400498278,16.340738551467087,TESSy COVID-19
Belgium,BE,2022-W50,national,BE,Belgium,10100,14,11617623,0.12050657866931988,NA,TESSy COVID-19
Belgium,BE,2022-W51,national,BE,Belgium,9676,137,11617623,1.179242948406916,NA,TESSy COVID-19
Belgium,BE,2022-W52,national,BE,Belgium,6078,388,11617623,3.3397537516925793,NA,TESSy COVID-19
Belgium,BE,2023-W01,national,BE,Belgium,4476,48304,11617623,415.78212686020197,9.266313348790991,TESSy COVID-19
Belgium,BE,2023-W02,national,BE,Belgium,3006,37793,11617623,325.3075091,7.953853888286191,TESSy COVID-19
Belgium,BE,2023-W03,national,BE,Belgium,2387,31705,11617623,272.9043626221991,7.528780949,TESSy COVID-19
Belgium,BE,2023-W04,national,BE,Belgium,3347,33183,11617623,285.62641428457437,10.086490070216676,TESSy COVID-19
Belgium,BE,2023-W05,national,BE,Belgium,4953,38616,11617623,332.3915744210326,12.826289620882536,TESSy COVID-19
Belgium,BE,2023-W06,national,BE,Belgium,6419,39961,11617623,343.9688135860494,16.06316158254298,TESSy COVID-19
Belgium,BE,2023-W07,national,BE,Belgium,9018,45353,11617623,390.3810615992617,19.884020902696623,TESSy COVID-19
Belgium,BE,2023-W08,national,BE,Belgium,9778,41975,11617623,361.3045456889073,23.29481834425253,TESSy COVID-19
Belgium,BE,2023-W09,national,BE,Belgium,10904,43428,11617623,373.81140703223025,25.10822510822511,TESSy COVID-19
Belgium,BE,2023-W10,national,BE,Belgium,12472,46081,11617623,396.64740369006637,27.065384865779823,TESSy COVID-19
Belgium,BE,2023-W11,national,BE,Belgium,11482,43460,11617623,374.0868506406173,26.41969627243442,TESSy COVID-19
Belgium,BE,2023-W12,national,BE,Belgium,9656,39629,11617623,341.1110861490341,24.365994599914206,TESSy COVID-19
Belgium,BE,2023-W13,national,BE,Belgium,6800,33145,11617623,285.2993249996148,20.515914919294012,TESSy COVID-19
Belgium,BE,2023-W14,national,BE,Belgium,4846,26377,11617623,227.04300182576074,18.37206657315085,TESSy COVID-19
Belgium,BE,2023-W15,national,BE,Belgium,3556,22831,11617623,196.52040697137443,15.575314265691384,TESSy COVID-19
Belgium,BE,2023-W16,national,BE,Belgium,3009,22459,11617623,193.31837502387538,13.397747005654749,TESSy COVID-19
Belgium,BE,2023-W17,national,BE,Belgium,2424,20474,11617623,176.23226369111822,11.839406075998827,TESSy COVID-19
Belgium,BE,2023-W18,national,BE,Belgium,1636,15946,11617623,137.25699310435533,10.259626238555123,TESSy COVID-19
Belgium,BE,2023-W19,national,BE,Belgium,1238,14878,11617623,128.06406267443865,8.321010889,TESSy COVID-19
Belgium,BE,2023-W20,national,BE,Belgium,952,13540,11617623,116.5470767987565,7.0310192023633675,TESSy COVID-19
Belgium,BE,2023-W21,national,BE,Belgium,845,12236,11617623,105.32274975698557,6.905851585485453,TESSy COVID-19
Belgium,BE,2023-W22,national,BE,Belgium,513,8948,11617623,77.02091899521959,5.733124720607957,TESSy COVID-19
Belgium,BE,2023-W23,national,BE,Belgium,515,8516,11617623,73.30243028199486,6.047440112728981,TESSy COVID-19
Belgium,BE,2023-W24,national,BE,Belgium,302,7293,11617623,62.77531987395356,4.140957082133553,TESSy COVID-19
Belgium,BE,2023-W25,national,BE,Belgium,220,6061,11617623,52.17074095105341,3.629764065335753,TESSy COVID-19
Belgium,BE,2023-W26,national,BE,Belgium,186,5509,11617623,47.419338706377374,3.3762933381738973,TESSy COVID-19
Belgium,BE,2023-W27,national,BE,Belgium,171,4749,11617623,40.877553007185725,3.6007580543272266,TESSy COVID-19
Belgium,BE,2023-W28,national,BE,Belgium,221,4592,11617623,39.52615780353692,4.812717770034843,TESSy COVID-19
Belgium,BE,2023-W29,national,BE,Belgium,209,3859,11617623,33.21677764892181,5.415910857735165,TESSy COVID-19
Belgium,BE,2023-W30,national,BE,Belgium,332,4033,11617623,34.71450226952622,8.232085296,TESSy COVID-19
Belgium,BE,2023-W31,national,BE,Belgium,562,4116,11617623,35.42893412878004,13.654033041788145,TESSy COVID-19
Belgium,BE,2023-W32,national,BE,Belgium,892,5407,11617623,46.541362204643754,16.49713334566303,TESSy COVID-19
Belgium,BE,2023-W33,national,BE,Belgium,1258,6686,11617623,57.550498927362334,18.815435237810348,TESSy COVID-19
Belgium,BE,2023-W34,national,BE,Belgium,1712,8778,11617623,75.55762482566357,19.50330371383003,TESSy COVID-19
Belgium,BE,2023-W35,national,BE,Belgium,2106,9804,11617623,84.38903551957229,21.481028151774787,TESSy COVID-19
Belgium,BE,2023-W36,national,BE,Belgium,2736,12781,11617623,110.01389871232695,21.40677568265394,TESSy COVID-19
Belgium,BE,2023-W37,national,BE,Belgium,2517,13470,11617623,115.94454390540992,18.685968819599108,TESSy COVID-19
Belgium,BE,2023-W38,national,BE,Belgium,2289,13608,11617623,117.13239446657892,16.820987654320987,TESSy COVID-19
Belgium,BE,2023-W39,national,BE,Belgium,2398,13872,11617623,119.4048042357718,17.286620530565166,TESSy COVID-19
Belgium,BE,2023-W40,national,BE,Belgium,2242,13691,11617623,117.84682632583275,16.37572127675115,TESSy COVID-19
Belgium,BE,2023-W41,national,BE,Belgium,1957,13498,11617623,116.18555706274854,14.498444213957624,TESSy COVID-19
Belgium,BE,2023-W42,national,BE,Belgium,1848,13496,11617623,116.16834183722436,13.692946058091286,TESSy COVID-19
Belgium,BE,2023-W43,national,BE,Belgium,1676,13634,11617623,117.35619239839338,12.292797418219157,TESSy COVID-19
Belgium,BE,2023-W44,national,BE,Belgium,1350,12469,11617623,107.32832353055353,10.826850589461866,TESSy COVID-19
Belgium,BE,2023-W45,national,BE,Belgium,1389,12398,11617623,106.71718302444485,11.203419906436523,TESSy COVID-19
Belgium,BE,2023-W46,national,BE,Belgium,1463,12822,11617623,110.36681083557282,11.410076431133989,TESSy COVID-19
Belgium,BE,2023-W47,national,BE,Belgium,1652,13309,11617623,114.55871825071273,12.412653091892704,TESSy COVID-19
Bulgaria,BG,2020-W01,national,BG,Bulgaria,NA,23370,6838937,341.7197731,NA,TESSy COVID-19
Bulgaria,BG,2020-W02,national,BG,Bulgaria,NA,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W03,national,BG,Bulgaria,NA,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W04,national,BG,Bulgaria,NA,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W05,national,BG,Bulgaria,NA,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W06,national,BG,Bulgaria,NA,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W07,national,BG,Bulgaria,NA,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W08,national,BG,Bulgaria,NA,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W09,national,BG,Bulgaria,NA,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W10,national,BG,Bulgaria,4,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W11,national,BG,Bulgaria,47,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W12,national,BG,Bulgaria,134,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W13,national,BG,Bulgaria,161,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W14,national,BG,Bulgaria,185,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W15,national,BG,Bulgaria,144,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W16,national,BG,Bulgaria,219,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W17,national,BG,Bulgaria,406,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W18,national,BG,Bulgaria,318,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W19,national,BG,Bulgaria,347,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W20,national,BG,Bulgaria,246,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W21,national,BG,Bulgaria,216,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W22,national,BG,Bulgaria,86,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W23,national,BG,Bulgaria,198,NA,6838937,NA,NA,NA
Bulgaria,BG,2020-W24,national,BG,Bulgaria,555,13175,6838937,192.64689819485105,4.212523719165086,TESSy COVID-19
Bulgaria,BG,2020-W25,national,BG,Bulgaria,606,13137,6838937,192.09125628734407,4.612925325416762,TESSy COVID-19
Bulgaria,BG,2020-W26,national,BG,Bulgaria,753,16357,6838937,239.17459687082948,4.603533655315767,TESSy COVID-19
Bulgaria,BG,2020-W27,national,BG,Bulgaria,1052,20082,6838937,293.6421259619733,5.238522059555821,TESSy COVID-19
Bulgaria,BG,2020-W28,national,BG,Bulgaria,1498,22483,6838937,328.74992122313745,6.662811902326202,TESSy COVID-19
Bulgaria,BG,2020-W29,national,BG,Bulgaria,1463,28230,6838937,412.7834486558364,5.182430039,TESSy COVID-19
Bulgaria,BG,2020-W30,national,BG,Bulgaria,1674,32426,6838937,474.1380129689746,5.162523900573614,TESSy COVID-19
Bulgaria,BG,2020-W31,national,BG,Bulgaria,1524,35208,6838937,514.8168494606691,4.3285616905248805,TESSy COVID-19
Bulgaria,BG,2020-W32,national,BG,Bulgaria,1507,32536,6838937,475.7464500696526,4.631792476026555,TESSy COVID-19
Bulgaria,BG,2020-W33,national,BG,Bulgaria,990,29994,6838937,438.5769308885284,3.300660132026405,TESSy COVID-19
Bulgaria,BG,2020-W34,national,BG,Bulgaria,894,34968,6838937,511.3075321500988,2.5566231983527796,TESSy COVID-19
Bulgaria,BG,2020-W35,national,BG,Bulgaria,937,34715,6838937,507.6081268185392,2.699121417254789,TESSy COVID-19
Bulgaria,BG,2020-W36,national,BG,Bulgaria,886,36540,6838937,534.2935605343345,2.4247400109469077,TESSy COVID-19
Bulgaria,BG,2020-W37,national,BG,Bulgaria,841,23980,6838937,350.6392879,3.507089241034195,TESSy COVID-19
Bulgaria,BG,2020-W38,national,BG,Bulgaria,928,28047,6838937,410.1075942065265,3.308731771668984,TESSy COVID-19
Bulgaria,BG,2020-W39,national,BG,Bulgaria,1178,23428,6838937,342.5678581335082,5.028171418815093,TESSy COVID-19
Bulgaria,BG,2020-W40,national,BG,Bulgaria,1521,26590,6838937,388.80311370027243,5.720195562241444,TESSy COVID-19
Bulgaria,BG,2020-W41,national,BG,Bulgaria,2801,30015,6838937,438.8839961532033,9.332000666,TESSy COVID-19
Bulgaria,BG,2020-W42,national,BG,Bulgaria,4789,35596,6838937,520.4902457794245,13.453758849308912,TESSy COVID-19
Bulgaria,BG,2020-W43,national,BG,Bulgaria,8454,52193,6838937,763.1741599608243,16.197574387369954,TESSy COVID-19
Bulgaria,BG,2020-W44,national,BG,Bulgaria,15282,62357,6838937,911.7937480634782,24.50727263979986,TESSy COVID-19
Bulgaria,BG,2020-W45,national,BG,Bulgaria,21641,71318,6838937,1042.8228831468984,30.34437308954261,TESSy COVID-19
Bulgaria,BG,2020-W46,national,BG,Bulgaria,22950,60623,6838937,886.4389304946076,37.856918991141974,TESSy COVID-19
Bulgaria,BG,2020-W47,national,BG,Bulgaria,23262,58036,6838937,848.6114143177514,40.08201805775725,TESSy COVID-19
Bulgaria,BG,2020-W48,national,BG,Bulgaria,21050,52525,6838937,768.0287156,40.07615421227987,TESSy COVID-19
Bulgaria,BG,2020-W49,national,BG,Bulgaria,19097,50922,6838937,744.5894003702622,37.50245473469227,TESSy COVID-19
Bulgaria,BG,2020-W50,national,BG,Bulgaria,18108,47441,6838937,693.6896772115316,38.16951581964967,TESSy COVID-19
Bulgaria,BG,2020-W51,national,BG,Bulgaria,12077,38010,6838937,555.7881290615778,31.773217574322548,TESSy COVID-19
Bulgaria,BG,2020-W52,national,BG,Bulgaria,6355,26986,6838937,394.5934872627135,23.54924775809679,TESSy COVID-19
Bulgaria,BG,2020-W53,national,BG,Bulgaria,5496,32509,6838937,475.3516518722135,16.906087544987543,TESSy COVID-19
Bulgaria,BG,2021-W01,national,BG,Bulgaria,5526,37300,6838937,545.4063987,14.815013404825738,TESSy COVID-19
Bulgaria,BG,2021-W02,national,BG,Bulgaria,3330,47576,6838937,695.6636681987274,6.999327391962334,TESSy COVID-19
Bulgaria,BG,2021-W03,national,BG,Bulgaria,2960,47075,6838937,688.3379683129118,6.287838555496548,TESSy COVID-19
Bulgaria,BG,2021-W04,national,BG,Bulgaria,3922,74094,6838937,1083.4139867058286,5.293276108726753,TESSy COVID-19
Bulgaria,BG,2021-W05,national,BG,Bulgaria,4934,63603,6838937,930.0129537675226,7.757495715610899,TESSy COVID-19
Bulgaria,BG,2021-W06,national,BG,Bulgaria,5964,67209,6838937,982.7404463588421,8.873811543096906,TESSy COVID-19
Bulgaria,BG,2021-W07,national,BG,Bulgaria,6923,66017,6838937,965.310837,10.486692821545965,TESSy COVID-19
Bulgaria,BG,2021-W08,national,BG,Bulgaria,10267,76397,6838937,1117.0888107318433,13.439009385185281,TESSy COVID-19
Bulgaria,BG,2021-W09,national,BG,Bulgaria,13105,78971,6838937,1154.7262388877102,16.594699320003546,TESSy COVID-19
Bulgaria,BG,2021-W10,national,BG,Bulgaria,18067,95963,6838937,1403.1859044760904,18.827047924720986,TESSy COVID-19
Bulgaria,BG,2021-W11,national,BG,Bulgaria,24602,108523,6838937,1586.8401770626049,22.669848787814566,TESSy COVID-19
